room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3693850,18807469,Private room,,Jamaica Plain,159,5.0,2,1.0,78.0,1.0,42.299824,-71.112572,2016-06-18 09:35:48.477058
6088708,6950436,Private room,,South Boston,67,4.5,2,1.0,120.0,1.0,42.329995,-71.051723,2016-06-18 09:34:52.653063
11035352,35423230,Private room,,Brighton,0,,1,1.0,60.0,1.0,42.356178,-71.138705,2016-06-18 09:33:51.125067
9259184,2006852,Entire home/apt,,North End,41,5.0,4,2.0,255.0,1.0,42.365166,-71.056944,2016-06-18 09:32:55.041241
2842124,12312638,Entire home/apt,,North End,29,4.5,3,1.0,150.0,,42.363782,-71.055643,2016-06-18 09:32:32.642811
2014882,1521296,Private room,,Brighton,95,4.5,4,1.0,70.0,2.0,42.341261,-71.157173,2016-06-18 08:54:45.826586
7114655,271917,Entire home/apt,,South End,4,4.5,5,2.0,300.0,3.0,42.343356,-71.065716,2016-06-18 08:53:26.584284
4985593,21538402,Entire home/apt,,South Boston,0,,4,1.0,325.0,1.0,42.336843,-71.045491,2016-06-18 08:52:00.689939
1332786,6608084,Private room,,Dorchester,84,5.0,1,1.0,47.0,1.0,42.309219,-71.045641,2016-06-18 08:51:51.287834
11295065,33049221,Entire home/apt,,South Boston,2,,4,1.0,150.0,1.0,42.33303,-71.052087,2016-06-18 08:51:42.022164
4314054,22264304,Private room,,East Boston,162,4.5,2,1.0,105.0,1.0,42.367813,-71.03485,2016-06-18 08:51:21.083780
9596153,45167058,Entire home/apt,,Beacon Hill,0,,1,1.0,159.0,3.0,42.35805,-71.071329,2016-06-18 08:49:29.416909
13532311,26704689,Entire home/apt,,South Boston,0,,7,2.0,225.0,1.0,42.332173,-71.048359,2016-06-18 08:48:39.722534
6614984,10136526,Entire home/apt,,East Boston,24,5.0,2,1.0,129.0,1.0,42.36949,-71.036011,2016-06-18 08:48:34.839120
13140968,58035880,Private room,,Dorchester,1,,2,1.0,55.0,,42.316475,-71.041093,2016-06-18 08:47:35.312995
12506404,15014071,Private room,,Roslindale,5,5.0,2,1.0,72.0,1.0,42.282121,-71.132604,2016-06-18 08:47:24.751715
11572070,47664830,Entire home/apt,,South Boston Waterfront,0,,4,1.0,200.0,1.0,42.348273,-71.040476,2016-06-18 08:47:00.279634
749247,3920014,Private room,,Jamaica Plain,51,5.0,2,1.0,80.0,1.0,42.313431,-71.105718,2016-06-18 08:46:52.091101
3664031,2006852,Entire home/apt,,North End,42,4.5,4,2.0,180.0,3.0,42.363814,-71.051596,2016-06-18 08:46:41.601437
6401859,17890131,Entire home/apt,,Hyde Park,15,5.0,4,1.0,72.0,1.0,42.24652,-71.116232,2016-06-18 08:45:41.911337
894539,4762495,Private room,,Roslindale,36,5.0,2,1.0,95.0,1.0,42.290904,-71.130238,2016-06-18 08:44:42.127123
6089865,3637081,Entire home/apt,,North End,98,5.0,2,1.0,125.0,1.0,42.366924,-71.056076,2016-06-18 08:44:39.127322
12849003,17917160,Private room,,Jamaica Plain,4,5.0,2,1.0,80.0,1.0,42.311234,-71.103434,2016-06-18 08:44:22.765492
1067184,848706,Private room,,Jamaica Plain,50,5.0,2,1.0,95.0,2.0,42.306333,-71.119025,2016-06-18 08:44:14.750572
2227959,2005394,Private room,,Brighton,154,4.5,2,1.0,65.0,1.0,42.344889,-71.137144,2016-06-18 08:42:42.883682
11593592,40117482,Private room,,East Boston,21,5.0,3,1.0,89.0,1.0,42.366387,-71.033283,2016-06-18 08:42:21.235796
4287348,22257404,Private room,,South Boston,39,4.5,1,1.0,90.0,1.0,42.330784,-71.046889,2016-06-18 08:42:03.816568
13333623,17842524,Entire home/apt,,South Boston,0,,3,1.0,150.0,1.0,42.332309,-71.043356,2016-06-18 08:41:24.937917
13306811,31455667,Entire home/apt,,Beacon Hill,5,5.0,2,0.0,129.0,2.0,42.360139,-71.064072,2016-06-18 08:41:04.147825
9282662,13622079,Entire home/apt,,South Boston,6,5.0,6,2.0,299.0,2.0,42.330618,-71.039139,2016-06-18 08:40:34.022379
13462142,25149641,Shared room,,Allston,0,,1,1.0,80.0,1.0,42.350739,-71.134299,2016-06-18 08:39:52.167194
8302844,1846434,Entire home/apt,,Downtown,56,4.5,4,0.0,107.0,2.0,42.361094,-71.062441,2016-06-18 08:38:33.663722
13414159,76412054,Entire home/apt,,Charlestown,0,,6,2.0,204.0,,42.377558,-71.051338,2016-06-18 08:36:20.269326
5739119,18109786,Private room,,Brighton,0,,1,1.0,79.0,2.0,42.342059,-71.143958,2016-06-18 08:35:49.783834
11479766,60415672,Shared room,,Dorchester,5,3.5,2,1.0,85.0,1.0,42.321769,-71.066148,2016-06-18 08:35:08.682049
9275838,48173594,Entire home/apt,,Mission Hill,3,5.0,2,0.0,98.0,14.0,42.334552,-71.10249,2016-06-18 08:34:37.506799
6432655,28525504,Entire home/apt,,Beacon Hill,30,4.5,2,1.0,150.0,1.0,42.360596,-71.066661,2016-06-18 08:34:19.177909
5049582,197327,Private room,,Jamaica Plain,5,5.0,2,1.0,70.0,7.0,42.31258,-71.107843,2016-06-18 08:34:15.261443
8801250,19280995,Private room,,Jamaica Plain,2,,2,1.0,45.0,1.0,42.311618,-71.103853,2016-06-18 08:34:05.220733
12033661,4852286,Private room,,Jamaica Plain,6,5.0,2,1.0,70.0,4.0,42.306497,-71.11162,2016-06-18 08:32:49.064116
200265,847253,Private room,,Dorchester,108,4.5,3,1.0,79.0,2.0,42.293626,-71.066521,2016-06-18 08:31:18.806949
10131503,30283594,Entire home/apt,,Mission Hill,0,,5,2.0,199.0,3.0,42.334833,-71.101467,2016-06-18 08:31:04.362719
13208149,18153531,Entire home/apt,,Back Bay,2,,4,1.0,218.0,2.0,42.353928,-71.077942,2016-06-18 08:30:41.915915
10549219,54404109,Private room,,Downtown,0,,4,1.0,250.0,4.0,42.358061,-71.052669,2016-06-18 08:28:27.456904
341207,1730791,Private room,,Allston,38,5.0,1,1.0,40.0,1.0,42.352914,-71.13553,2016-06-18 08:28:22.875154
12091740,33773832,Private room,,East Boston,12,4.5,3,1.0,85.0,1.0,42.377711,-71.031411,2016-06-18 08:28:02.735767
6983246,35990162,Entire home/apt,,Fenway,18,4.5,2,1.0,200.0,2.0,42.344146,-71.087952,2016-06-18 08:27:59.757181
395975,1931881,Private room,,South Boston,9,5.0,3,1.0,111.0,1.0,42.33644,-71.028744,2016-06-18 08:27:42.239625
13274070,27446767,Entire home/apt,,Fenway,1,,3,1.0,109.0,1.0,42.341787,-71.10041,2016-06-18 08:26:45.362100
8846849,16284736,Private room,,East Boston,4,4.0,2,1.0,70.0,1.0,42.374506,-71.032205,2016-06-18 08:26:31.502213
11964926,63906798,Private room,,Dorchester,1,,2,1.0,60.0,1.0,42.317282,-71.051971,2016-06-18 08:26:17.230936
196806,958639,Shared room,,Fenway,40,5.0,1,1.0,89.0,4.0,42.344524,-71.086837,2016-06-18 08:25:05.049836
10995976,47492498,Private room,,Fenway,15,4.5,2,1.0,74.0,1.0,42.343237,-71.0965,2016-06-18 08:24:20.006001
12433184,64969164,Entire home/apt,,South Boston,5,4.0,4,1.0,239.0,1.0,42.341221,-71.052787,2016-06-18 08:23:56.954611
13209161,56729847,Entire home/apt,,North End,0,,2,1.0,200.0,,42.365409,-71.056513,2016-06-18 08:23:53.064229
8238404,28820575,Private room,,Roxbury,47,4.5,2,1.0,99.0,1.0,42.329998,-71.094804,2016-06-18 08:22:41.846275
10233104,25938928,Entire home/apt,,East Boston,20,4.5,2,1.0,60.0,2.0,42.368566,-71.040898,2016-06-18 08:22:31.656200
7489883,39226802,Shared room,,East Boston,1,,1,1.0,50.0,1.0,42.37871,-71.03297,2016-06-18 08:22:00.712205
5593888,21009959,Private room,,South End,48,4.5,2,1.0,100.0,1.0,42.339373,-71.074801,2016-06-18 08:21:16.048693
11039763,24771710,Entire home/apt,,Beacon Hill,0,,2,1.0,314.0,5.0,42.359446,-71.065394,2016-06-18 08:20:06.013576
11924459,46702413,Private room,,North End,17,5.0,2,1.0,110.0,2.0,42.36666,-71.053156,2016-06-18 08:19:25.559474
7693009,2182717,Private room,,Jamaica Plain,12,5.0,2,1.0,55.0,2.0,42.309798,-71.101742,2016-06-18 08:18:30.283369
4181163,9419684,Entire home/apt,,Fenway,3,4.5,5,2.0,350.0,3.0,42.343458,-71.100635,2016-06-18 08:18:04.322553
13571798,38076225,Private room,,Fenway,0,,1,1.0,65.0,1.0,42.342588,-71.10084,2016-06-18 08:17:58.425725
8814532,4962900,Entire home/apt,,Downtown,6,5.0,5,2.0,153.0,,42.364365,-71.063487,2016-06-18 08:16:10.788310
12599820,68369590,Entire home/apt,,North End,1,,2,1.0,155.0,2.0,42.365555,-71.054523,2016-06-18 08:15:26.249266
7194793,9969381,Private room,,Back Bay,27,5.0,2,1.0,140.0,2.0,42.349403,-71.086808,2016-06-18 08:15:10.396214
8417742,26956083,Private room,,Brighton,5,5.0,2,1.0,129.0,2.0,42.361026,-71.141724,2016-06-18 08:14:05.499770
13295184,21184200,Entire home/apt,,Beacon Hill,0,,8,2.0,285.0,1.0,42.360546,-71.069116,2016-06-18 08:13:53.651328
1166808,2254462,Shared room,,South End,29,4.5,1,1.0,75.0,1.0,42.342848,-71.072122,2016-06-18 08:12:17.878433
7462268,19548932,Private room,,Allston,27,5.0,2,1.0,70.0,1.0,42.358198,-71.129016,2016-06-18 08:11:14.763555
8145397,30283594,Entire home/apt,,Fenway,0,,3,1.0,169.0,3.0,42.343493,-71.100562,2016-06-18 08:10:28.849005
13063236,6950436,Private room,,South Boston,0,,2,1.0,110.0,1.0,42.32808,-71.051446,2016-06-18 08:10:11.991236
4573458,5578043,Entire home/apt,,North End,19,4.0,4,2.0,139.0,1.0,42.363954,-71.051587,2016-06-18 08:09:07.671826
5135400,24983735,Shared room,,Back Bay,13,4.5,3,1.0,130.0,1.0,42.352024,-71.079773,2016-06-18 08:08:31.499828
7713728,34916087,Entire home/apt,,South Boston,80,5.0,7,3.0,250.0,1.0,42.332358,-71.031397,2016-06-18 08:08:28.993940
12089399,30283594,Entire home/apt,,Mission Hill,0,,3,1.0,169.0,3.0,42.334973,-71.099957,2016-06-18 08:08:24.380223
8734707,45824409,Private room,,Roxbury,26,5.0,2,1.0,90.0,2.0,42.329743,-71.091854,2016-06-18 08:08:10.105640
8733896,3169119,Private room,,Leather District,32,5.0,2,1.0,159.0,1.0,42.351448,-71.05867,2016-06-18 08:06:42.209287
12246137,30283594,Entire home/apt,,Fenway,1,,3,1.0,209.0,3.0,42.344742,-71.099705,2016-06-18 08:06:20.361828
12931421,19201715,Entire home/apt,,Downtown,0,,4,1.0,175.0,2.0,42.359454,-71.049036,2016-06-18 08:05:50.233326
7527149,10502779,Entire home/apt,,Beacon Hill,11,5.0,7,4.0,700.0,,42.357034,-71.070562,2016-06-18 08:05:47.004935
8442940,3022224,Entire home/apt,,Charlestown,48,5.0,3,1.0,149.0,,42.378678,-71.063383,2016-06-18 08:05:06.206622
220676,1144302,Private room,,North End,151,5.0,5,1.0,69.0,3.0,42.36539,-71.054382,2016-06-18 08:04:58.496483
8335838,30283594,Entire home/apt,,Fenway,0,,5,2.0,199.0,3.0,42.344883,-71.101397,2016-06-18 08:02:30.311525
12648403,1846434,Entire home/apt,,Beacon Hill,4,5.0,2,0.0,133.0,3.0,42.358903,-71.070091,2016-06-18 08:02:20.405409
2634499,6331373,Private room,,East Boston,34,4.0,2,1.0,64.0,1.0,42.384597,-71.003123,2016-06-18 08:00:36.352702
12390027,33101721,Entire home/apt,,Back Bay,7,4.5,3,1.0,175.0,2.0,42.347056,-71.080235,2016-06-18 08:00:15.827275
13325983,24587960,Private room,,Dorchester,0,,2,1.0,60.0,1.0,42.32059,-71.043756,2016-06-18 08:00:08.895151
6151079,6950436,Private room,,South Boston,23,4.5,2,1.0,110.0,1.0,42.328904,-71.052971,2016-06-18 07:59:49.777222
4523594,9419684,Entire home/apt,,Mission Hill,0,,3,1.0,215.0,3.0,42.333165,-71.101325,2016-06-18 07:59:32.173477
13307513,2946638,Entire home/apt,,Beacon Hill,0,,2,1.0,200.0,14.0,42.359878,-71.071211,2016-06-18 07:58:08.062921
3302294,1369968,Entire home/apt,,Back Bay,119,4.0,2,1.0,245.0,2.0,42.352578,-71.082599,2016-06-18 10:49:29.829587
6131224,7303930,Entire home/apt,,Hyde Park,8,5.0,5,3.0,250.0,3.0,42.262247,-71.113866,2016-06-18 10:49:15.514132
11929515,63673355,Private room,,Roxbury,4,4.5,2,1.0,80.0,1.0,42.324664,-71.093556,2016-06-18 10:49:06.751668
2547129,3137257,Entire home/apt,,Downtown,3,5.0,3,1.0,200.0,3.0,42.362773,-71.059393,2016-06-18 10:48:46.076391
8048089,42082054,Entire home/apt,,Beacon Hill,4,4.0,2,1.0,185.0,1.0,42.358823,-71.063974,2016-06-18 10:48:33.546388
5729203,29690250,Private room,,Dorchester,0,,1,1.0,75.0,2.0,42.292652,-71.072408,2016-06-18 10:48:28.892580
10119327,30283594,Entire home/apt,,West End,0,,5,2.0,199.0,10.0,42.363291,-71.067107,2016-06-18 10:48:26.152182
13028899,43544288,Private room,,West Roxbury,0,,2,1.0,60.0,1.0,42.274086,-71.168792,2016-06-18 10:47:38.612863
12940849,25205247,Private room,,East Boston,0,,2,1.0,100.0,1.0,42.365533,-71.031758,2016-06-18 10:47:10.910626
5380160,27889531,Entire home/apt,,South Boston,25,4.5,2,1.0,260.0,3.0,42.340527,-71.048662,2016-06-18 10:46:19.639430
915272,4608023,Entire home/apt,,Beacon Hill,144,4.5,3,1.0,175.0,3.0,42.358431,-71.068146,2016-06-18 10:46:13.188899
7179242,31476113,Private room,,Allston,1,,2,1.0,75.0,1.0,42.351616,-71.139692,2016-06-18 10:45:58.259405
13060255,6950436,Entire home/apt,,South Boston,0,,6,2.0,300.0,1.0,42.328682,-71.051776,2016-06-18 10:45:46.138708
1541166,552418,Entire home/apt,,Charlestown,15,5.0,2,0.0,143.0,2.0,42.381594,-71.078915,2016-06-18 10:45:15.446224
979759,25188,Entire home/apt,,West End,2,,4,2.0,310.0,7.0,42.366235,-71.067846,2016-06-18 10:44:45.933751
13017162,18202088,Entire home/apt,,Fenway,6,5.0,3,1.0,199.0,2.0,42.345927,-71.104166,2016-06-18 10:43:59.953261
2843445,3164508,Private room,,Roslindale,62,5.0,2,1.0,75.0,1.0,42.281946,-71.141022,2016-06-18 10:42:43.853894
