room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6516588,34077299.0,Entire home/apt,,Fenway,8,5.0,3.0,1.0,175.0,1.0,42.344207,-71.088814,2016-01-16 14:16:40.081039
1810172,8834105.0,Private room,,Roslindale,16,5.0,2.0,1.0,62.0,1.0,42.282086,-71.133349,2016-01-16 14:16:31.224333
3802809,19036819.0,Private room,,Roxbury,53,4.5,2.0,1.0,90.0,1.0,42.327492,-71.082068,2016-01-16 14:16:27.472920
7225376,37826100.0,Private room,,Mission Hill,5,3.0,2.0,1.0,75.0,1.0,42.331554,-71.096288,2016-01-16 14:16:20.005756
8814105,4962900.0,Entire home/apt,,Downtown,5,5.0,,3.0,181.0,,42.36205,-71.063404,2016-01-16 14:15:35.202653
8846241,4436384.0,Entire home/apt,,Back Bay,0,,2.0,0.0,150.0,1.0,42.354921,-71.072843,2016-01-16 14:15:07.550546
2658094,5578043.0,Entire home/apt,,North End,51,4.5,,2.0,179.0,1.0,42.366658,-71.051928,2016-01-16 14:15:01.504764
7533100,39469377.0,Private room,,Fenway,20,4.5,1.0,1.0,40.0,1.0,42.347657,-71.106362,2016-01-16 14:14:44.942957
6862758,35962316.0,Entire home/apt,,Jamaica Plain,7,5.0,5.0,2.0,200.0,2.0,42.318139,-71.103674,2016-01-16 14:14:29.124290
7868931,30283594.0,Entire home/apt,,Mission Hill,2,4.0,3.0,1.0,210.0,30.0,42.334029,-71.101931,2016-01-16 14:13:52.201228
4573238,5578043.0,Entire home/apt,,North End,33,4.0,4.0,2.0,119.0,1.0,42.363887,-71.051992,2016-01-16 14:13:49.509114
7115943,1521296.0,Private room,,Brighton,5,4.0,2.0,1.0,40.0,30.0,42.344476,-71.15549,2016-01-16 14:13:34.450485
3394437,16912440.0,Entire home/apt,,Dorchester,8,5.0,,3.0,300.0,1.0,42.313955,-71.061422,2016-01-16 14:13:25.880209
3601424,18145041.0,Private room,,Brighton,89,5.0,2.0,1.0,75.0,1.0,42.352881,-71.158183,2016-01-16 14:13:13.056824
4744278,24380118.0,Entire home/apt,,North End,11,5.0,4.0,1.0,340.0,3.0,42.364399,-71.056311,2016-01-16 14:12:49.109588
9430774,46153497.0,Entire home/apt,,South End,1,5.0,2.0,1.0,100.0,1.0,42.343462,-71.064195,2016-01-16 14:12:34.826896
7857318,30283594.0,Entire home/apt,,West End,0,,5.0,2.0,129.0,3.0,42.363604,-71.070355,2016-01-16 14:12:19.560259
5714786,1444340.0,Entire home/apt,,South End,10,3.5,2.0,0.0,138.0,2.0,42.34222,-71.080263,2016-01-16 14:12:16.849231
7954808,12243051.0,Entire home/apt,,South End,5,5.0,4.0,2.0,335.0,2.0,42.345491,-71.062422,2016-01-16 14:12:03.785422
7134081,845174.0,Entire home/apt,,South Boston Waterfront,10,5.0,5.0,2.0,299.0,1.0,42.350935,-71.048368,2016-01-16 14:11:53.172191
1143345,25188.0,Entire home/apt,,South Boston Waterfront,1,5.0,4.0,2.0,316.0,30.0,42.348877,-71.038861,2016-01-16 14:11:18.104967
4787359,362507.0,Entire home/apt,,Beacon Hill,8,4.5,3.0,1.0,250.0,1.0,42.360541,-71.068857,2016-01-16 14:10:58.309421
5762300,29834627.0,Private room,,Bay Village,12,5.0,2.0,1.0,135.0,1.0,42.348138,-71.071088,2016-01-16 14:10:54.211193
1839549,8139434.0,Private room,,Allston,36,4.5,2.0,1.0,95.0,1.0,42.352311,-71.136552,2016-01-16 14:10:48.511152
1115394,884747.0,Private room,,Jamaica Plain,128,5.0,2.0,1.0,73.0,2.0,42.310009,-71.101764,2016-01-16 14:10:43.498795
2560413,9770603.0,Entire home/apt,,Fenway,19,4.5,2.0,0.0,95.0,6.0,42.340838,-71.096519,2016-01-16 14:10:37.803349
7728971,4087369.0,Entire home/apt,,Fenway,3,4.5,2.0,1.0,165.0,1.0,42.345356,-71.105107,2016-01-16 14:10:25.050994
1881298,1920539.0,Private room,,Jamaica Plain,123,4.5,2.0,1.0,85.0,2.0,42.300264,-71.111807,2016-01-16 14:10:14.785044
4837719,24898836.0,Entire home/apt,,Beacon Hill,1,5.0,2.0,0.0,102.0,3.0,42.358763,-71.066648,2016-01-16 14:10:07.160987
4032756,20907980.0,Entire home/apt,,Beacon Hill,12,5.0,2.0,1.0,168.0,3.0,42.360528,-71.068188,2016-01-16 14:10:02.496145
4710583,17892292.0,Private room,,Allston,2,5.0,2.0,1.0,45.0,4.0,42.359774,-71.135349,2016-01-16 14:09:36.723806
3049206,508268.0,Entire home/apt,,Downtown,19,5.0,4.0,1.0,249.0,3.0,42.352242,-71.06355,2016-01-16 14:09:18.433298
8780440,46024636.0,Entire home/apt,,Brighton,4,4.0,4.0,1.0,100.0,2.0,42.342287,-71.155157,2016-01-16 14:08:53.808604
8146141,10876417.0,Entire home/apt,,Chinatown,1,5.0,2.0,1.0,250.0,1.0,42.350582,-71.061987,2016-01-16 14:08:47.993947
2660908,3594203.0,Entire home/apt,,Charlestown,15,5.0,4.0,1.0,99.0,1.0,42.382268,-71.065836,2016-01-16 14:08:43.397529
9697035,27842033.0,Private room,,Dorchester,0,,2.0,1.0,85.0,1.0,42.308219,-71.069406,2016-01-16 14:08:16.394501
4479140,23181076.0,Entire home/apt,,Fenway,4,5.0,3.0,1.0,190.0,,42.345983,-71.089717,2016-01-16 14:07:52.734868
6451456,33687245.0,Private room,,Back Bay,0,,1.0,1.0,1372.0,1.0,42.3464,-71.087056,2016-01-16 14:07:43.841733
2821825,25188.0,Entire home/apt,,Downtown,4,5.0,4.0,2.0,329.0,7.0,42.353186,-71.062596,2016-01-16 14:07:33.215925
6844012,30283594.0,Entire home/apt,,Fenway,1,5.0,5.0,2.0,169.0,3.0,42.343753,-71.100353,2016-01-16 14:07:23.556044
9647355,28075417.0,Shared room,,Roxbury,0,,4.0,1.0,45.0,1.0,42.317533,-71.095814,2016-01-16 14:06:58.749730
2811937,10273324.0,Private room,,Dorchester,26,4.5,2.0,1.0,65.0,4.0,42.284392,-71.069116,2016-01-16 14:06:49.733635
8495348,44735228.0,Private room,,Roxbury,3,4.5,2.0,1.0,100.0,1.0,42.316806,-71.073527,2016-01-16 14:06:46.905299
3271153,15496183.0,Entire home/apt,,South End,11,5.0,4.0,1.0,250.0,2.0,42.341884,-71.080724,2016-01-16 14:06:44.486688
8336388,29066313.0,Private room,,Brighton,0,,2.0,1.0,103.0,1.0,42.340641,-71.151356,2016-01-16 14:06:42.087866
6939208,6355514.0,Entire home/apt,,North End,25,4.5,4.0,1.0,230.0,1.0,42.36584,-71.056255,2016-01-16 14:06:31.458620
2126053,10844648.0,Entire home/apt,,Beacon Hill,27,4.5,2.0,0.0,165.0,5.0,42.356716,-71.071472,2016-01-16 14:06:11.864305
3595315,8654826.0,Private room,,Brighton,2,3.5,2.0,1.0,60.0,90.0,42.342018,-71.166757,2016-01-16 14:06:02.083396
4016050,20823261.0,Private room,,South Boston,0,,2.0,1.0,110.0,1.0,42.331349,-71.046441,2016-01-16 14:05:59.364611
2014882,1521296.0,Private room,,Brighton,84,4.5,4.0,1.0,70.0,2.0,42.341261,-71.157173,2016-01-16 14:05:51.786725
2707353,7000428.0,Private room,,West End,14,4.0,1.0,1.0,110.0,3.0,42.361376,-71.063992,2016-01-16 14:05:41.425105
7929693,31760441.0,Private room,,Jamaica Plain,1,,2.0,1.0,87.0,2.0,42.310805,-71.103752,2016-01-16 14:05:35.189100
3353,4240.0,Private room,,Allston,28,4.5,1.0,1.0,50.0,7.0,42.355017,-71.12759,2016-01-16 14:05:32.019500
6089975,21983670.0,Entire home/apt,,Allston,4,4.0,3.0,0.0,269.0,1.0,42.347846,-71.135599,2016-01-16 14:05:20.312898
5026613,20060949.0,Private room,,South Boston,31,5.0,2.0,1.0,105.0,1.0,42.337503,-71.047781,2016-01-16 14:05:13.357274
8224214,29066313.0,Entire home/apt,,Brighton,4,5.0,5.0,3.0,181.0,1.0,42.340571,-71.151305,2016-01-16 14:04:52.669219
1425973,1015632.0,Private room,,South End,12,4.5,,1.0,350.0,2.0,42.339371,-71.080258,2016-01-16 14:04:39.337241
7841193,41311781.0,Private room,,South Boston,1,5.0,1.0,1.0,85.0,1.0,42.338128,-71.028109,2016-01-16 14:04:35.727274
5738892,29763618.0,Private room,,Dorchester,7,4.5,2.0,1.0,140.0,1.0,42.317556,-71.05892,2016-01-16 14:04:16.252941
1327725,7205617.0,Entire home/apt,,Brighton,106,4.5,4.0,2.0,147.0,3.0,42.345668,-71.139219,2016-01-16 14:04:05.092880
9248612,47990609.0,Entire home/apt,,Beacon Hill,2,5.0,,2.0,260.0,2.0,42.360692,-71.069797,2016-01-16 14:04:01.217555
8992733,46973308.0,Private room,,South End,0,,1.0,1.0,120.0,1.0,42.338283,-71.071362,2016-01-16 14:03:50.929409
5054601,26098645.0,Private room,,South Boston,30,4.5,2.0,1.0,75.0,2.0,42.329527,-71.058438,2016-01-16 14:03:36.275236
3294775,9898255.0,Private room,,Dorchester,46,4.5,2.0,1.0,70.0,2.0,42.314178,-71.060367,2016-01-16 14:03:21.495073
3182473,25188.0,Entire home/apt,,Back Bay,8,4.5,2.0,1.0,259.0,2.0,42.345067,-71.079255,2016-01-16 14:03:18.389174
4489588,12776560.0,Entire home/apt,,Downtown,16,5.0,2.0,1.0,249.0,1.0,42.355223,-71.057704,2016-01-16 14:03:10.914674
9047230,14890516.0,Entire home/apt,,Downtown,15,5.0,3.0,1.0,145.0,1.0,42.358818,-71.053067,2016-01-16 14:03:04.455392
24240,97821.0,Entire home/apt,,North End,33,5.0,,2.0,250.0,1.0,42.36366,-71.050232,2016-01-16 14:02:59.354804
9496343,46712412.0,Private room,,Brighton,0,,2.0,1.0,80.0,1.0,42.343508,-71.167026,2016-01-16 14:02:52.864841
9261381,47670141.0,Entire home/apt,,Chinatown,0,,3.0,1.0,225.0,1.0,42.351032,-71.062789,2016-01-16 14:02:45.642331
9755993,50314416.0,Entire home/apt,,Beacon Hill,3,5.0,2.0,0.0,100.0,2.0,42.359369,-71.071162,2016-01-16 14:02:42.688141
4653267,9520740.0,Entire home/apt,,North End,1,5.0,4.0,1.0,235.0,4.0,42.363615,-71.053755,2016-01-16 14:02:38.512144
7860369,21975471.0,Private room,,Back Bay,0,,2.0,1.0,210.0,1.0,42.349085,-71.082321,2016-01-16 14:02:20.124856
7832248,20491609.0,Entire home/apt,,Back Bay,13,5.0,3.0,0.0,110.0,,42.353308,-71.080664,2016-01-16 14:02:16.992202
5481243,28425476.0,Private room,,Charlestown,10,4.5,1.0,1.0,90.0,1.0,42.376495,-71.051725,2016-01-16 14:01:45.173835
3331523,26988.0,Entire home/apt,,Beacon Hill,3,4.5,2.0,0.0,106.0,120.0,42.357213,-71.063715,2016-01-16 14:01:37.410503
1551467,1106261.0,Entire home/apt,,Jamaica Plain,5,5.0,4.0,2.0,130.0,2.0,42.310125,-71.102877,2016-01-16 14:01:34.259003
8686165,12243051.0,Entire home/apt,,South End,1,5.0,4.0,1.0,179.0,2.0,42.346324,-71.063016,2016-01-16 14:01:15.051105
9821291,24171028.0,Entire home/apt,,South End,0,,4.0,1.0,130.0,1.0,42.336853,-71.073062,2016-01-16 14:01:11.295344
9380145,7728809.0,Entire home/apt,,Roslindale,0,,2.0,1.0,85.0,,42.281414,-71.133318,2016-01-16 14:01:08.473072
2384581,12083797.0,Private room,,Jamaica Plain,14,4.5,2.0,1.0,95.0,1.0,42.309357,-71.116827,2016-01-16 14:00:57.613545
442735,1592221.0,Entire home/apt,,South End,36,5.0,5.0,2.0,350.0,2.0,42.343621,-71.067993,2016-01-16 14:00:49.726408
3465433,8654826.0,Private room,,Brighton,3,4.0,2.0,1.0,80.0,3.0,42.341798,-71.167325,2016-01-16 14:00:43.971892
9239190,48020499.0,Private room,,Dorchester,2,4.5,2.0,1.0,48.0,1.0,42.290891,-71.060188,2016-01-16 14:00:38.387905
1584362,6608084.0,Private room,,Dorchester,164,5.0,3.0,1.0,63.0,1.0,42.310502,-71.048116,2016-01-16 14:00:22.912967
6709682,212445.0,Private room,,Roxbury,9,4.5,2.0,1.0,65.0,3.0,42.33721,-71.084783,2016-01-16 14:00:17.586417
6801288,1299837.0,Shared room,,North End,13,4.5,1.0,1.0,72.0,1.0,42.364847,-71.053009,2016-01-16 13:59:52.045222
8301926,43772222.0,Private room,,South End,5,5.0,2.0,1.0,79.0,2.0,42.343842,-71.070075,2016-01-16 13:59:37.175692
9616066,49741901.0,Entire home/apt,,Allston,0,,,3.0,299.0,1.0,42.352673,-71.130188,2016-01-16 13:59:32.776876
4405982,21644095.0,Entire home/apt,,Jamaica Plain,12,5.0,,4.0,375.0,,42.318073,-71.11267,2016-01-16 13:59:25.459180
169938,809859.0,Entire home/apt,,Jamaica Plain,0,,4.0,1.0,150.0,1.0,42.313792,-71.103387,2016-01-16 13:58:59.364289
8145397,30283594.0,Entire home/apt,,Fenway,0,,3.0,1.0,129.0,3.0,42.343493,-71.100562,2016-01-16 13:58:22.657217
4948724,508268.0,Entire home/apt,,Back Bay,6,5.0,4.0,1.0,249.0,3.0,42.348182,-71.090761,2016-01-16 13:58:12.527275
9344096,14737770.0,Entire home/apt,,North End,3,4.5,,3.0,175.0,2.0,42.365429,-71.052188,2016-01-16 13:57:53.772838
9231654,47986354.0,Entire home/apt,,Brighton,1,5.0,4.0,1.0,120.0,1.0,42.340149,-71.153515,2016-01-16 13:57:47.873474
3198169,13935980.0,Private room,,Mission Hill,5,5.0,2.0,1.0,110.0,1.0,42.33442,-71.102689,2016-01-16 13:57:43.534279
8226058,21559684.0,Entire home/apt,,South End,2,5.0,,4.0,933.0,365.0,42.340881,-71.07396,2016-01-16 13:57:29.403825
6763409,22348222.0,Entire home/apt,,South End,1,4.0,2.0,0.0,150.0,7.0,42.343438,-71.076884,2016-01-16 13:57:25.540013
9839258,50667432.0,Private room,,West End,1,5.0,2.0,1.0,54.0,1.0,42.362194,-71.066058,2016-01-16 13:52:39.604653
7367795,31866207.0,Private room,,Dorchester,4,5.0,2.0,1.0,150.0,1.0,42.319121,-71.051583,2016-01-16 13:52:09.816391
8497555,10132799.0,Entire home/apt,,Back Bay,1,4.0,4.0,0.0,139.0,1.0,42.349457,-71.088805,2016-01-16 13:51:59.180026
5806230,14836476.0,Private room,,Beacon Hill,38,5.0,1.0,1.0,118.0,1.0,42.359684,-71.067265,2016-01-16 13:51:49.041207
9384269,48683351.0,Entire home/apt,,Chinatown,7,4.5,3.0,1.0,110.0,1.0,42.3514,-71.060818,2016-01-16 13:51:33.902533
3082756,3406140.0,Entire home/apt,,North End,31,4.5,2.0,1.0,89.0,4.0,42.362583,-71.054995,2016-01-16 13:51:29.561477
6854357,9953174.0,Private room,,Allston,1,2.0,2.0,1.0,45.0,1.0,42.349017,-71.136151,2016-01-16 13:51:15.913780
5019306,15862012.0,Entire home/apt,,South Boston,27,5.0,4.0,2.0,300.0,1.0,42.334838,-71.029737,2016-01-16 13:51:09.945928
6386351,33289576.0,Entire home/apt,,Jamaica Plain,0,,3.0,1.0,185.0,1.0,42.302487,-71.113314,2016-01-16 13:50:52.181005
4873568,10079944.0,Entire home/apt,,South End,7,5.0,2.0,1.0,189.0,1.0,42.342252,-71.074218,2016-01-16 13:50:43.035602
3957602,2127414.0,Private room,,Jamaica Plain,44,5.0,2.0,1.0,75.0,2.0,42.311679,-71.106134,2016-01-16 13:50:35.200489
349347,1444340.0,Entire home/apt,,South End,51,4.0,2.0,1.0,150.0,2.0,42.339209,-71.080181,2016-01-16 13:50:28.362485
8563141,43959997.0,Entire home/apt,,Downtown,8,5.0,4.0,2.0,265.0,1.0,42.356346,-71.061379,2016-01-16 13:50:23.509221
6618919,18142992.0,Entire home/apt,,Back Bay,41,4.5,4.0,1.0,199.0,1.0,42.351206,-71.078533,2016-01-16 13:50:06.094296
8953653,4140161.0,Entire home/apt,,Downtown,1,4.0,4.0,1.0,200.0,2.0,42.350617,-71.068724,2016-01-16 13:49:47.033140
9878725,17892292.0,Private room,,Allston,0,,2.0,1.0,40.0,1.0,42.36031,-71.134113,2016-01-16 13:49:34.262485
3601030,3689882.0,Entire home/apt,,South End,45,5.0,3.0,1.0,240.0,3.0,42.343792,-71.072859,2016-01-16 13:49:32.026204
1252489,6824319.0,Entire home/apt,,West End,56,5.0,2.0,1.0,185.0,2.0,42.36174,-71.065583,2016-01-16 13:49:27.275975
1401625,25188.0,Entire home/apt,,South End,4,5.0,2.0,1.0,255.0,2.0,42.344036,-71.078892,2016-01-16 13:49:21.275704
815639,3637081.0,Entire home/apt,,North End,231,4.5,2.0,1.0,125.0,1.0,42.367581,-71.056113,2016-01-16 13:49:17.139842
8782991,17818556.0,Entire home/apt,,South End,6,4.5,2.0,1.0,120.0,1.0,42.341987,-71.079702,2016-01-16 13:49:06.345226
7562235,11653097.0,Private room,,Mission Hill,3,4.0,2.0,1.0,90.0,2.0,42.331927,-71.111274,2016-01-16 13:49:04.138160
4586590,21890476.0,Private room,,South Boston,69,5.0,2.0,1.0,99.0,2.0,42.330251,-71.05624,2016-01-16 13:48:32.208387
3898015,8139434.0,Private room,,Allston,9,4.5,2.0,1.0,75.0,1.0,42.349988,-71.144202,2016-01-16 13:48:22.067456
2216767,11308029.0,Entire home/apt,,West End,39,5.0,2.0,1.0,179.0,1.0,42.361258,-71.067677,2016-01-16 13:48:14.050075
9299923,12243051.0,Entire home/apt,,Downtown,0,,4.0,1.0,143.0,2.0,42.358729,-71.061403,2016-01-16 13:48:02.197766
7129785,13892399.0,Private room,,Dorchester,11,5.0,2.0,1.0,60.0,1.0,42.320166,-71.044814,2016-01-16 13:47:35.877659
7823025,4595799.0,Private room,,Jamaica Plain,9,4.5,2.0,1.0,76.0,1.0,42.309701,-71.118334,2016-01-16 13:47:13.515167
4518380,10478250.0,Entire home/apt,,Bay Village,12,4.5,,2.0,188.0,1.0,42.348265,-71.069991,2016-01-16 13:47:09.154441
965554,25188.0,Entire home/apt,,West End,5,4.5,4.0,2.0,349.0,7.0,42.364359,-71.069534,2016-01-16 13:46:36.259613
6032072,31307714.0,Private room,,Downtown,6,4.5,1.0,1.0,125.0,1.0,42.352783,-71.063833,2016-01-16 13:46:22.643735
4283698,333210.0,Entire home/apt,,Roslindale,36,4.5,4.0,1.0,110.0,1.0,42.289671,-71.137286,2016-01-16 13:46:13.496528
48612,206505.0,Entire home/apt,,Back Bay,24,4.5,5.0,2.0,375.0,3.0,42.345637,-71.080672,2016-01-16 13:46:08.654727
5267396,5160525.0,Entire home/apt,,Mission Hill,33,4.5,2.0,1.0,170.0,2.0,42.331631,-71.095887,2016-01-16 13:45:02.276318
5317935,95959.0,Entire home/apt,,Roxbury,3,5.0,,3.0,350.0,2.0,42.324796,-71.093413,2016-01-16 13:44:59.035964
7921649,26956083.0,Private room,,Brighton,4,4.5,2.0,1.0,89.0,2.0,42.359642,-71.140569,2016-01-16 13:44:34.559200
9183638,14007443.0,Entire home/apt,,Chinatown,0,,2.0,1.0,249.0,1.0,42.347319,-71.060636,2016-01-16 13:44:18.556278
1529321,8139434.0,Private room,,Allston,49,4.5,2.0,1.0,80.0,1.0,42.35528,-71.134499,2016-01-16 13:43:57.900417
369940,1683708.0,Entire home/apt,,North End,13,5.0,4.0,2.0,199.0,5.0,42.36519,-71.055361,2016-01-16 14:25:38.992118
3351728,10502779.0,Entire home/apt,,Beacon Hill,8,5.0,,5.0,849.0,5.0,42.355051,-71.071364,2016-01-16 14:25:35.685452
8371203,43078666.0,Private room,,Roxbury,3,5.0,1.0,1.0,90.0,1.0,42.316108,-71.074119,2016-01-16 14:25:24.187223
8099445,7077266.0,Entire home/apt,,Back Bay,0,,3.0,1.0,125.0,3.0,42.346489,-71.084651,2016-01-16 14:25:16.655631
8566407,21747122.0,Private room,,Dorchester,15,5.0,2.0,1.0,80.0,,42.311729,-71.06103,2016-01-16 14:24:32.248389
3079305,15637560.0,Entire home/apt,,Jamaica Plain,20,5.0,4.0,2.0,150.0,2.0,42.306943,-71.114016,2016-01-16 14:24:26.611983
7124590,825370.0,Entire home/apt,,Back Bay,52,4.5,2.0,0.0,99.0,1.0,42.353071,-71.074677,2016-01-16 14:23:49.345347
3693850,18807469.0,Private room,,Jamaica Plain,121,5.0,2.0,1.0,70.0,1.0,42.299824,-71.112572,2016-01-16 14:23:28.468985
197146,25188.0,Entire home/apt,,Back Bay,18,4.5,4.0,2.0,356.0,2.0,42.347946,-71.084882,2016-01-16 14:22:33.409519
9531326,1229497.0,Entire home/apt,,East Boston,0,,3.0,1.0,72.0,4.0,42.389828,-71.005192,2016-01-16 14:22:28.767132
6848424,7028796.0,Entire home/apt,,Downtown,13,5.0,2.0,1.0,230.0,3.0,42.356449,-71.060547,2016-01-16 14:22:15.182324
1768060,7000428.0,Private room,,West End,25,4.5,1.0,1.0,115.0,3.0,42.361535,-71.065872,2016-01-16 14:21:50.849335
7634546,34265302.0,Private room,,North End,5,5.0,1.0,1.0,99.0,1.0,42.366547,-71.054709,2016-01-16 14:21:45.607625
1471373,7673571.0,Private room,,Mission Hill,58,4.5,3.0,1.0,75.0,2.0,42.333682,-71.101517,2016-01-16 14:21:24.807187
2682662,1444340.0,Entire home/apt,,Beacon Hill,22,5.0,2.0,0.0,200.0,2.0,42.358872,-71.069922,2016-01-16 14:21:17.920075
10807,38440.0,Private room,,Allston,1,3.0,2.0,1.0,80.0,1.0,42.354123,-71.130486,2016-01-16 14:21:08.522183
1755376,25188.0,Entire home/apt,,West End,2,4.5,2.0,1.0,289.0,4.0,42.363803,-71.067767,2016-01-16 14:20:45.039349
3432438,17298276.0,Entire home/apt,,South End,61,4.5,3.0,1.0,249.0,3.0,42.346941,-71.075141,2016-01-16 14:20:21.207715
8367382,44095370.0,Private room,,Fenway,0,,2.0,1.0,80.0,1.0,42.341441,-71.09815,2016-01-16 13:43:11.413611
6744795,30283594.0,Entire home/apt,,Mission Hill,0,,3.0,1.0,210.0,30.0,42.335159,-71.100325,2016-01-16 13:43:09.167088
7093109,37177446.0,Entire home/apt,,Roslindale,0,,,2.0,200.0,2.0,42.276969,-71.117756,2016-01-16 13:42:59.523964
3420384,431385.0,Private room,,Roslindale,0,,4.0,1.0,150.0,3.0,42.274408,-71.125294,2016-01-16 13:42:49.798820
8310894,23916912.0,Entire home/apt,,Jamaica Plain,5,5.0,3.0,1.0,99.0,2.0,42.324891,-71.114466,2016-01-16 13:42:46.984021
3389896,17102895.0,Private room,,Dorchester,4,4.0,2.0,1.0,59.0,1.0,42.296405,-71.055407,2016-01-16 13:42:34.127508
536865,2618808.0,Entire home/apt,,Dorchester,159,4.5,5.0,2.0,115.0,2.0,42.310864,-71.06815,2016-01-16 13:42:30.951294
8340072,43959997.0,Entire home/apt,,Beacon Hill,5,4.5,4.0,1.0,225.0,2.0,42.356823,-71.06251,2016-01-16 13:42:13.203795
7575052,9653086.0,Entire home/apt,,South End,8,5.0,4.0,1.0,200.0,1.0,42.340551,-71.075107,2016-01-16 13:42:04.994224
5976821,432317.0,Shared room,,South End,31,5.0,2.0,1.0,125.0,2.0,42.344125,-71.070483,2016-01-16 13:41:49.659244
9343915,48494513.0,Private room,,Back Bay,0,,2.0,1.0,185.0,2.0,42.34547,-71.078812,2016-01-16 13:41:05.249706
7870326,30283594.0,Entire home/apt,,West End,2,4.0,5.0,2.0,169.0,3.0,42.362824,-71.066015,2016-01-16 13:40:58.417228
6377998,987917.0,Entire home/apt,,Jamaica Plain,6,5.0,,4.0,400.0,1.0,42.314377,-71.099515,2016-01-16 13:40:50.293706
8814215,4962900.0,Entire home/apt,,West End,2,5.0,,3.0,167.0,,42.36263,-71.064293,2016-01-16 13:40:45.944552
7650016,24032418.0,Entire home/apt,,Fenway,5,4.5,2.0,0.0,120.0,1.0,42.341841,-71.10138,2016-01-16 13:40:40.855368
1321422,6608084.0,Private room,,Dorchester,140,5.0,4.0,1.0,70.0,1.0,42.30838,-71.046943,2016-01-16 13:40:26.606211
6951197,31020029.0,Entire home/apt,,South End,1,5.0,4.0,2.0,178.0,14.0,42.341113,-71.078117,2016-01-16 13:40:07.941274
6559159,33224029.0,Entire home/apt,,Back Bay,1,5.0,2.0,0.0,165.0,2.0,42.355321,-71.07793,2016-01-16 13:40:04.831494
613753,1012005.0,Entire home/apt,,South End,10,5.0,4.0,2.0,195.0,5.0,42.339589,-71.075153,2016-01-16 13:39:59.538421
7499960,9529655.0,Entire home/apt,,Fenway,7,4.5,2.0,1.0,100.0,30.0,42.350624,-71.09486,2016-01-16 13:39:37.835344
5086521,1868179.0,Entire home/apt,,Fenway,12,5.0,3.0,0.0,120.0,2.0,42.340861,-71.088289,2016-01-16 13:39:21.677436
6544715,33986390.0,Entire home/apt,,South Boston,7,4.5,,5.0,650.0,4.0,42.336763,-71.045216,2016-01-16 13:39:14.284961
8782592,14587487.0,Entire home/apt,,Beacon Hill,1,5.0,4.0,2.0,300.0,2.0,42.358972,-71.069444,2016-01-16 13:39:08.371846
9900782,1639654.0,Entire home/apt,,Bay Village,10,4.5,4.0,1.0,140.0,1.0,42.350525,-71.068143,2016-01-16 13:38:49.734113
9329398,48419543.0,Entire home/apt,,Fenway,2,5.0,4.0,0.0,100.0,2.0,42.341425,-71.098613,2016-01-16 13:38:37.355854
7856323,12243051.0,Entire home/apt,,Back Bay,3,5.0,2.0,0.0,130.0,2.0,42.349367,-71.081995,2016-01-16 13:38:28.067600
5718921,22348222.0,Entire home/apt,,South End,3,4.5,4.0,2.0,225.0,7.0,42.343642,-71.076904,2016-01-16 13:38:24.503792
