room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
22195,85130,Entire home/apt,,Back Bay,9,3.5,4,0.0,296.0,1,42.347593,-71.07748,2015-01-18 23:29:46.274
22208,25188,Entire home/apt,,South End,3,4.5,2,,278.0,3,42.34321,-71.07776,2015-01-18 23:37:07.272
22212,25188,Entire home/apt,,Back Bay,11,4.5,5,2.0,352.0,3,42.349954,-71.086602,2015-01-18 23:40:02.595
22354,85770,Private room,,South End,148,4.5,1,1.0,136.0,1,42.344957,-71.074857,2015-01-18 22:19:48.733
22869,85130,Entire home/apt,,South End,5,4.5,2,0.0,259.0,1,42.343657,-71.079786,2015-01-18 22:21:45.332
23370,25188,Entire home/apt,,Back Bay,5,4.0,3,1.0,357.0,4,42.346091,-71.078578,2015-01-18 22:13:47.911
23619,93112,Entire home/apt,,Beacon Hill,75,4.5,2,,198.0,7,42.35846,-71.06327,2015-01-18 22:08:36.802
23668,25188,Entire home/apt,,West End,0,,2,1.0,369.0,4,42.363568,-71.068927,2015-01-18 22:43:13.063
24232,97805,Entire home/apt,,Chinatown,58,5.0,2,1.0,133.0,3,42.34698,-71.06398,2015-01-18 23:23:27.359
24240,97821,Entire home/apt,,North End,19,5.0,6,2.0,278.0,1,42.36366,-71.050232,2015-01-18 23:27:51.719
25142,25188,Entire home/apt,,Fenway,7,4.5,4,2.0,426.0,3,42.344865,-71.1026,2015-01-18 21:58:24.032
25418,25188,Entire home/apt,,West End,2,5.0,3,1.0,342.0,5,42.364945,-71.067668,2015-01-18 22:13:51.926
26160,46575,Private room,,Jamaica Plain,94,5.0,3,1.0,104.0,2,42.3195,-71.112318,2015-01-18 21:53:44.166
27141,25188,Entire home/apt,,South End,4,4.0,2,1.0,315.0,2,42.342586,-71.079691,2015-01-18 20:33:49.472
27546,119019,Private room,,Dorchester,111,4.5,3,1.0,74.0,1,42.298349,-71.059104,2015-01-18 23:15:09.312
27611,119381,Entire home/apt,,Jamaica Plain,2,3.5,2,1.0,216.0,3,42.315565,-71.114827,2015-01-18 23:53:09.762
28150,25188,Entire home/apt,,Back Bay,11,4.0,2,1.0,280.0,2,42.353975,-71.072612,2015-01-19 00:10:59.020
29155,25188,Entire home/apt,,Beacon Hill,14,4.5,6,3.0,557.0,2,42.356142,-71.074242,2015-01-18 23:58:35.474
29765,128280,Entire home/apt,,Charlestown,84,5.0,2,1.0,364.0,2,42.378338,-71.066627,2015-01-18 22:10:04.783
31796,119019,Private room,,Dorchester,181,4.5,4,1.0,74.0,1,42.299773,-71.060476,2015-01-18 21:57:09.130
37864,162705,Entire home/apt,,Back Bay,76,5.0,2,0.0,195.0,1,42.35086,-71.083071,2015-01-19 00:01:42.014
39116,167745,Private room,,Fenway,31,5.0,2,1.0,154.0,1,42.341343,-71.098624,2015-01-18 23:44:37.140
40601,174986,Private room,,Jamaica Plain,35,5.0,2,1.0,99.0,4,42.315099,-71.111079,2015-01-18 23:14:24.925
44205,128280,Entire home/apt,,Charlestown,68,5.0,2,1.0,290.0,2,42.376551,-71.066769,2015-01-18 23:26:18.946
45987,205107,Entire home/apt,,Charlestown,74,4.5,3,1.0,123.0,3,42.374043,-71.061177,2015-01-18 23:21:07.526
47521,119019,Private room,,Dorchester,176,4.5,3,1.0,68.0,1,42.29772,-71.05924,2015-01-18 23:19:48.733
47722,25188,Private room,,Back Bay,0,,2,1.0,357.0,2,42.345991,-71.079859,2015-01-18 22:36:34.056
47725,25188,Private room,,Back Bay,0,,2,1.0,320.0,2,42.345948,-71.081943,2015-01-18 22:38:32.758
48612,206505,Entire home/apt,,Back Bay,22,4.5,5,2.0,417.0,1,42.345637,-71.080672,2015-01-18 23:59:32.212
50032,228845,Entire home/apt,,Jamaica Plain,7,5.0,12,4.0,741.0,3,42.315911,-71.112757,2015-01-18 22:40:35.367
52423,25188,Entire home/apt,,Fenway,4,4.5,4,2.0,381.0,4,42.343922,-71.097201,2015-01-18 23:41:42.382
54215,25188,Entire home/apt,,Fenway,4,4.0,4,2.0,426.0,4,42.343453,-71.101668,2015-01-18 23:41:45.146
54487,25188,Entire home/apt,,Fenway,1,5.0,3,1.0,351.0,3,42.343471,-71.100383,2015-01-18 23:50:36.908
54944,25188,Entire home/apt,,Beacon Hill,3,4.0,2,1.0,228.0,3,42.356823,-71.070244,2015-01-18 23:19:12.837
56937,25188,Entire home/apt,,Back Bay,9,4.5,4,2.0,431.0,3,42.346543,-71.078531,2015-01-18 22:35:49.016
57156,271947,Entire home/apt,,Dorchester,8,5.0,2,1.0,105.0,7,42.310042,-71.049418,2015-01-18 22:09:42.137
57800,68870,Private room,,East Boston,85,4.5,1,1.0,80.0,1,42.383021,-71.000332,2015-01-18 23:42:10.643
60357,290698,Private room,,East Boston,21,4.0,8,1.0,86.0,1,42.370786,-71.040463,2015-01-18 23:40:51.515
66288,324630,Entire home/apt,,Mission Hill,294,4.0,2,1.0,73.0,1,42.332152,-71.106742,2015-01-19 00:06:29.228
67774,26988,Entire home/apt,,Beacon Hill,2,5.0,3,1.0,216.0,5,42.358669,-71.063315,2015-01-18 23:35:53.074
67946,25188,Private room,,Fenway,1,5.0,3,1.0,320.0,3,42.345009,-71.098724,2015-01-18 22:35:52.965
68902,25188,Private room,,Beacon Hill,3,4.5,4,1.0,604.0,2,42.355365,-71.073005,2015-01-18 21:03:42.287
69369,255183,Private room,,Roxbury,59,5.0,2,1.0,105.0,3,42.326142,-71.088404,2015-01-19 00:12:48.893
72811,378555,Private room,,Allston,94,4.5,2,1.0,77.0,2,42.356861,-71.130578,2015-01-18 22:36:49.553
76073,405376,Entire home/apt,,Brighton,33,4.5,11,5.0,309.0,3,42.352725,-71.16882,2015-01-18 21:05:53.691
77681,416912,Private room,,Charlestown,7,4.0,2,1.0,198.0,2,42.378533,-71.061769,2015-01-18 22:40:57.127
77691,119019,Private room,,Dorchester,143,4.5,2,1.0,80.0,1,42.297709,-71.059791,2015-01-18 22:48:40.895
82637,416912,Private room,,Charlestown,6,3.0,2,1.0,216.0,2,42.378334,-71.061818,2015-01-18 23:44:56.889
93505,501427,Entire home/apt,,Charlestown,127,4.5,4,2.0,231.0,3,42.377579,-71.063764,2015-01-18 22:07:14.761
95453,508268,Entire home/apt,,Allston,7,5.0,2,1.0,216.0,5,42.359372,-71.13156,2015-01-18 23:54:03.328
115936,228845,Entire home/apt,,Jamaica Plain,6,3.5,12,4.0,586.0,3,42.315576,-71.113057,2015-01-18 23:56:18.304
118905,434539,Entire home/apt,,East Boston,9,4.5,4,2.0,346.0,3,42.379327,-71.033761,2015-01-18 22:47:13.384
130552,25188,Entire home/apt,,Mission Hill,2,5.0,4,2.0,390.0,5,42.334678,-71.102513,2015-01-19 00:12:42.347
133158,616024,Entire home/apt,,South End,25,5.0,3,1.0,196.0,2,42.335467,-71.074263,2015-01-18 21:03:39.876
163941,8229,Entire home/apt,,Roxbury,73,4.5,6,2.0,247.0,3,42.329804,-71.095149,2015-01-18 22:32:32.367
169430,807320,Entire home/apt,,Roxbury,73,4.5,10,4.0,148.0,2,42.321421,-71.090556,2015-01-18 23:49:54.757
176006,841314,Private room,,Roxbury,62,4.5,2,1.0,68.0,3,42.314344,-71.073502,2015-01-18 22:57:54.233
177129,847253,Private room,,Dorchester,78,5.0,3,1.0,98.0,2,42.293428,-71.067731,2015-01-19 00:02:10.661
179244,119019,Private room,,Dorchester,68,4.5,2,1.0,80.0,1,42.297805,-71.058928,2015-01-18 21:50:54.601
179245,119019,Private room,,Dorchester,28,4.5,2,1.0,80.0,1,42.299154,-71.058786,2015-01-18 21:52:04.735
180914,25188,Entire home/apt,,Fenway,2,4.0,3,1.0,333.0,3,42.343944,-71.098309,2015-01-18 23:29:35.014
182049,434539,Entire home/apt,,East Boston,27,5.0,4,2.0,296.0,3,42.3798,-71.033251,2015-01-18 21:00:40.145
182613,875739,Entire home/apt,,Charlestown,19,4.5,8,2.0,307.0,6,42.377387,-71.060435,2015-01-18 22:22:04.580
189965,205107,Private room,,Charlestown,23,4.5,2,1.0,154.0,3,42.375675,-71.060804,2015-01-18 20:39:34.832
195515,25188,Entire home/apt,,Mission Hill,1,4.5,3,1.0,357.0,4,42.332588,-71.100684,2015-01-18 23:34:25.521
196806,958639,Shared room,,Fenway,25,5.0,1,1.0,98.0,4,42.344524,-71.086837,2015-01-18 23:40:58.079
197146,25188,Entire home/apt,,Back Bay,12,5.0,4,2.0,439.0,2,42.347946,-71.084882,2015-01-18 20:48:05.671
197727,964356,Private room,,Jamaica Plain,17,5.0,1,1.0,99.0,2,42.313197,-71.118324,2015-01-18 22:28:45.906
197972,965697,Entire home/apt,,Jamaica Plain,157,5.0,3,1.0,173.0,2,42.317321,-71.108338,2015-01-18 22:20:54.318
198789,970426,Entire home/apt,,Beacon Hill,36,4.5,4,2.0,167.0,7,42.358666,-71.068105,2015-01-18 22:56:41.170
200265,847253,Private room,,Dorchester,76,4.5,3,1.0,98.0,2,42.293626,-71.066521,2015-01-18 22:12:41.942
202737,25188,Entire home/apt,,Downtown,6,5.0,4,2.0,437.0,3,42.352464,-71.062,2015-01-19 00:07:23.881
205095,1008058,Private room,,Dorchester,14,5.0,2,1.0,93.0,1,42.285708,-71.09054,2015-01-18 21:04:30.219
205894,119019,Private room,,Dorchester,79,4.5,2,1.0,80.0,2,42.298491,-71.058802,2015-01-18 22:10:36.619
210097,1035747,Private room,,Jamaica Plain,66,5.0,2,1.0,111.0,2,42.318635,-71.106406,2015-01-18 23:28:18.161
211921,1092168,Entire home/apt,,Roslindale,61,5.0,5,1.0,117.0,2,42.281429,-71.125764,2015-01-18 23:47:00.763
213086,886871,Private room,,Dorchester,8,4.5,1,1.0,69.0,2,42.317216,-71.055244,2015-01-18 22:28:08.801
215039,658397,Private room,,Leather District,85,5.0,2,1.0,123.0,1,42.351763,-71.057074,2015-01-19 00:15:47.846
217498,1123263,Private room,,Brighton,73,5.0,2,1.0,135.0,2,42.352573,-71.150565,2015-01-18 23:14:55.897
218259,25188,Entire home/apt,,Downtown,4,4.0,3,1.0,357.0,3,42.352746,-71.063009,2015-01-18 23:10:34.672
218984,970426,Entire home/apt,,Beacon Hill,12,4.5,3,1.0,154.0,7,42.358375,-71.069309,2015-01-18 22:34:20.263
220676,1144302,Private room,,North End,129,5.0,3,1.0,85.0,3,42.36539,-71.054382,2015-01-18 20:33:08.698
225224,85770,Private room,,South End,93,4.5,1,1.0,105.0,1,42.346428,-71.07503,2015-01-18 23:42:00.781
225834,1176995,Private room,,Roslindale,23,5.0,2,1.0,80.0,2,42.280528,-71.130843,2015-01-18 21:49:37.406
225979,1176995,Private room,,Roslindale,41,5.0,1,1.0,68.0,1,42.281452,-71.12925,2015-01-18 23:34:06.766
228883,25188,Entire home/apt,,Fenway,4,4.5,5,2.0,406.0,3,42.343624,-71.097928,2015-01-18 20:42:48.546
232990,847253,Private room,,Dorchester,31,4.5,3,1.0,98.0,2,42.294805,-71.068139,2015-01-18 20:58:36.676
245099,658397,Entire home/apt,,Downtown,97,5.0,4,2.0,278.0,1,42.348755,-71.055524,2015-01-18 22:37:07.377
250345,25188,Entire home/apt,,Beacon Hill,13,4.5,2,1.0,352.0,2,42.356484,-71.069452,2015-01-19 00:02:24.766
250453,821678,Private room,,Roxbury,27,5.0,1,1.0,93.0,1,42.294475,-71.094296,2015-01-18 22:22:11.169
250983,8021,Entire home/apt,,Jamaica Plain,13,5.0,7,2.0,432.0,1,42.323942,-71.108202,2015-01-18 22:34:04.726
254138,1335006,Private room,,West Roxbury,36,5.0,4,1.0,99.0,1,42.280021,-71.151777,2015-01-18 23:33:45.299
256435,1334707,Private room,,Mission Hill,119,5.0,2,1.0,98.0,2,42.332229,-71.107794,2015-01-18 23:30:14.424
257588,1355344,Entire home/apt,,South Boston,53,5.0,5,2.0,309.0,1,42.330699,-71.040582,2015-01-18 21:57:30.331
273416,1426114,Private room,,Jamaica Plain,45,5.0,1,1.0,60.0,3,42.313427,-71.104839,2015-01-18 20:35:39.518
276450,1444340,Entire home/apt,,Roxbury,30,4.5,4,1.0,206.0,2,42.33814,-71.080008,2015-01-18 23:57:47.566
281822,1468890,Entire home/apt,,South Boston,20,5.0,4,1.0,233.0,3,42.340008,-71.052676,2015-01-18 23:54:56.833
285270,469595,Private room,,Jamaica Plain,51,5.0,2,1.0,99.0,2,42.317052,-71.110663,2015-01-18 22:22:39.654
295285,1271326,Private room,,West Roxbury,8,4.5,4,1.0,99.0,1,42.287194,-71.16816,2015-01-18 22:44:05.801
297994,1536237,Private room,,South Boston,34,4.5,1,1.0,111.0,1,42.335338,-71.054582,2015-01-18 20:37:20.888
315982,119019,Entire home/apt,,Dorchester,59,4.5,6,2.0,198.0,2,42.29929,-71.05997,2015-01-18 22:17:11.889
318050,1632478,Private room,,South End,131,5.0,2,1.0,120.0,1,42.339796,-71.078534,2015-01-18 22:31:09.176
321328,8302344,Private room,,Roslindale,8,4.5,2,1.0,80.0,1,42.292238,-71.134497,2015-01-18 21:54:28.130
322593,1651480,Entire home/apt,,South End,103,4.5,2,1.0,253.0,2,42.343488,-71.076802,2015-01-18 21:00:55.557
332225,1693497,Entire home/apt,,Jamaica Plain,27,5.0,8,4.0,460.0,1,42.291288,-71.11396,2015-01-18 23:37:50.475
333808,1698147,Private room,,Roxbury,19,4.5,2,1.0,73.0,2,42.307355,-71.099825,2015-01-19 00:06:36.847
336788,1713309,Entire home/apt,,Roxbury,54,5.0,2,1.0,339.0,1,42.338259,-71.080206,2015-01-18 23:10:58.213
336946,1713739,Entire home/apt,,Jamaica Plain,22,4.5,3,1.0,154.0,1,42.288258,-71.113067,2015-01-18 21:55:20.935
336960,1713739,Private room,,Jamaica Plain,96,5.0,3,1.0,84.0,1,42.289653,-71.114721,2015-01-18 22:06:25.546
341207,1730791,Private room,,Allston,34,5.0,1,1.0,62.0,1,42.351553,-71.137582,2015-01-18 23:50:18.113
348762,1765838,Entire home/apt,,Jamaica Plain,33,5.0,4,2.0,130.0,3,42.3057,-71.113621,2015-01-18 22:26:03.930
349347,1444340,Entire home/apt,,South End,29,4.5,4,1.0,185.0,2,42.339209,-71.080181,2015-01-18 23:20:36.963
349409,1770277,Entire home/apt,,Jamaica Plain,3,5.0,8,4.0,494.0,4,42.323312,-71.105927,2015-01-18 23:56:55.814
357528,1809232,Shared room,,South End,65,5.0,1,1.0,121.0,3,42.345276,-71.07042,2015-01-18 23:13:44.380
363127,1468890,Entire home/apt,,South Boston,25,5.0,5,1.0,233.0,3,42.341861,-71.05151,2015-01-18 22:45:32.970
366038,633554,Entire home/apt,,Downtown,131,4.5,2,1.0,185.0,2,42.359463,-71.059094,2015-01-18 23:49:57.408
369880,1683708,Entire home/apt,,North End,1,5.0,4,1.0,173.0,5,42.36609,-71.052555,2015-01-18 23:51:05.528
369940,1683708,Entire home/apt,,North End,7,4.5,4,2.0,246.0,5,42.36519,-71.055361,2015-01-18 20:43:42.918
377474,119019,Entire home/apt,,Dorchester,16,4.5,12,4.0,457.0,2,42.29839,-71.059312,2015-01-18 22:54:27.602
381187,1912147,Entire home/apt,,Jamaica Plain,9,5.0,8,3.0,555.0,2,42.314174,-71.115415,2015-01-18 20:32:36.941
382297,1877341,Entire home/apt,,South End,37,5.0,2,1.0,216.0,7,42.343943,-71.078573,2015-01-18 22:25:21.812
400067,1997048,Private room,,Dorchester,15,4.5,1,1.0,60.0,3,42.300883,-71.081897,2015-01-18 23:39:07.895
431434,980059,Entire home/apt,,South Boston,7,4.5,4,2.0,247.0,2,42.335331,-71.05168,2015-01-18 22:14:23.313
441014,2114859,Entire home/apt,,West End,9,4.5,2,1.0,191.0,2,42.361912,-71.068403,2015-01-18 23:31:38.471
442735,1592221,Entire home/apt,,South End,32,5.0,5,2.0,290.0,2,42.344365,-71.065224,2015-01-18 22:39:46.490
447826,2053557,Private room,,Jamaica Plain,117,5.0,2,1.0,88.0,3,42.317134,-71.10966,2015-01-18 22:20:03.446
451872,2244581,Private room,,South Boston,125,4.0,2,1.0,117.0,1,42.339559,-71.055443,2015-01-18 21:00:07.237
453660,2254462,Private room,,South End,28,5.0,2,1.0,159.0,1,42.343167,-71.072317,2015-01-18 20:57:32.253
458215,1956464,Private room,,Jamaica Plain,41,5.0,2,1.0,216.0,2,42.309358,-71.117404,2015-01-19 00:01:22.395
466300,2265368,Entire home/apt,,South End,2,5.0,3,1.0,302.0,6,42.337529,-71.074143,2015-01-18 22:49:36.602
466361,2315920,Entire home/apt,,Brighton,25,4.5,5,2.0,99.0,1,42.361078,-71.142325,2015-01-18 23:32:42.791
474066,2161881,Entire home/apt,,Roxbury,70,4.5,3,1.0,247.0,3,42.334213,-71.079148,2015-01-18 23:47:43.887
491332,2357193,Entire home/apt,,Brighton,37,5.0,2,1.0,160.0,2,42.339397,-71.14626,2015-01-18 22:09:29.935
496022,1956464,Private room,,Jamaica Plain,7,5.0,4,1.0,154.0,4,42.3092,-71.118365,2015-01-18 23:12:21.397
497810,2329611,Entire home/apt,,Downtown,33,4.5,8,3.0,493.0,2,42.354393,-71.060094,2015-01-18 23:10:03.662
504515,1730791,Private room,,Allston,28,5.0,1,1.0,43.0,1,42.35296,-71.137156,2015-01-18 23:39:30.373
508017,2503703,Entire home/apt,,Beacon Hill,36,4.5,2,1.0,196.0,3,42.359145,-71.067851,2015-01-18 22:41:20.818
521691,2565588,Private room,,South Boston,66,5.0,3,1.0,123.0,2,42.329434,-71.055188,2015-01-18 23:53:26.893
526970,85770,Private room,,South End,38,4.5,1,1.0,136.0,1,42.34523,-71.072823,2015-01-18 22:47:27.824
530983,71783,Entire home/apt,,Dorchester,8,4.5,9,4.0,246.0,6,42.314185,-71.060007,2015-01-18 21:04:25.673
531552,71783,Entire home/apt,,Dorchester,6,4.5,5,2.0,154.0,6,42.289813,-71.059005,2015-01-18 22:29:30.642
533114,71783,Entire home/apt,,Dorchester,4,4.5,6,2.0,185.0,6,42.311671,-71.061682,2015-01-18 22:47:32.754
533152,71783,Entire home/apt,,Dorchester,2,5.0,4,2.0,156.0,6,42.321889,-71.061829,2015-01-18 23:18:43.147
536865,2618808,Entire home/apt,,Dorchester,111,4.5,4,2.0,111.0,2,42.310864,-71.06815,2015-01-18 21:00:21.830
543188,25188,Entire home/apt,,Mission Hill,0,,4,2.0,320.0,3,42.333542,-71.101468,2015-01-18 23:48:42.145
554720,2727109,Entire home/apt,,Jamaica Plain,64,5.0,6,2.0,296.0,3,42.318569,-71.114154,2015-01-18 23:56:08.572
561769,71783,Entire home/apt,,Dorchester,2,5.0,6,2.0,179.0,6,42.31324,-71.062416,2015-01-18 22:35:24.810
568234,2796082,Private room,,Jamaica Plain,77,5.0,4,1.0,111.0,1,42.303347,-71.104974,2015-01-18 23:24:33.503
570493,914630,Private room,,Dorchester,28,5.0,4,1.0,154.0,3,42.288468,-71.054774,2015-01-18 22:50:46.220
579605,71783,Entire home/apt,,Dorchester,6,5.0,4,2.0,154.0,6,42.322803,-71.061845,2015-01-18 20:44:34.086
581285,2859325,Private room,,Roxbury,68,5.0,3,1.0,154.0,1,42.338982,-71.080951,2015-01-18 23:22:21.772
583255,306407,Entire home/apt,,Brighton,2,5.0,2,1.0,173.0,10,42.341713,-71.148512,2015-01-18 22:23:41.971
585028,2883279,Entire home/apt,,South End,29,4.5,4,1.0,247.0,1,42.346193,-71.073998,2015-01-18 22:09:48.381
585148,2883829,Entire home/apt,,South End,13,5.0,2,1.0,278.0,1,42.337722,-71.064863,2015-01-18 23:34:49.382
586994,2894162,Entire home/apt,,Beacon Hill,19,4.5,2,1.0,198.0,5,42.358926,-71.063109,2015-01-19 00:08:30.040
593855,1320067,Private room,,Jamaica Plain,78,4.5,2,1.0,73.0,1,42.312766,-71.112142,2015-01-18 23:36:28.542
594693,2139546,Private room,,Jamaica Plain,8,5.0,2,1.0,68.0,1,42.307975,-71.116221,2015-01-18 20:33:37.340
602975,2984489,Private room,,East Boston,142,5.0,1,1.0,80.0,2,42.37114,-71.035192,2015-01-18 22:28:55.202
608656,290698,Private room,,Downtown,11,3.5,10,1.0,86.0,1,42.359181,-71.050658,2015-01-18 23:08:44.122
611107,25188,Entire home/apt,,Mission Hill,1,4.5,3,1.0,357.0,3,42.333536,-71.102173,2015-01-18 21:01:57.549
613719,970426,Entire home/apt,,Beacon Hill,7,5.0,4,1.0,154.0,7,42.358973,-71.067036,2015-01-18 22:23:08.566
619142,501427,Entire home/apt,,Charlestown,74,5.0,2,1.0,216.0,3,42.378079,-71.063433,2015-01-18 22:57:42.102
623731,3093639,Private room,,South Boston,41,5.0,2,1.0,167.0,3,42.332747,-71.057189,2015-01-18 22:42:37.428
625012,3100734,Private room,,Back Bay,99,5.0,2,1.0,153.0,2,42.352999,-71.075675,2015-01-18 22:43:29.786
627048,25188,Entire home/apt,,Back Bay,10,4.5,4,2.0,431.0,4,42.345088,-71.080165,2015-01-18 22:34:28.896
637449,290698,Private room,,East Boston,6,4.5,8,1.0,86.0,1,42.381316,-71.022724,2015-01-18 20:36:43.946
637470,290698,Private room,,Charlestown,13,3.0,4,1.0,86.0,1,42.374704,-71.067389,2015-01-18 20:58:52.969
643831,3094954,Entire home/apt,,South Boston,14,5.0,3,1.0,247.0,1,42.337231,-71.0438,2015-01-19 00:11:56.981
647583,2006852,Private room,,North End,7,4.5,2,1.0,111.0,1,42.363055,-71.051978,2015-01-18 23:18:31.235
648307,2356643,Entire home/apt,,Beacon Hill,36,3.5,2,0.0,135.0,2,42.357527,-71.063592,2015-01-18 22:42:53.682
648991,2244581,Entire home/apt,,South Boston,89,4.0,2,1.0,160.0,1,42.342527,-71.055164,2015-01-18 20:59:24.339
650956,3269854,Entire home/apt,,South End,15,4.5,6,2.0,346.0,3,42.345187,-71.072295,2015-01-18 23:44:50.042
651622,3274255,Entire home/apt,,Downtown,0,,2,1.0,185.0,14,42.360199,-71.062462,2015-01-18 22:33:33.734
651659,139296,Entire home/apt,,Downtown,0,,4,2.0,420.0,2,42.35759,-71.056657,2015-01-18 23:05:27.144
658029,1444340,Entire home/apt,,Roxbury,30,4.0,4,1.0,201.0,3,42.339233,-71.081413,2015-01-18 22:37:48.896
662452,839704,Entire home/apt,,Back Bay,21,4.5,2,1.0,431.0,2,42.354562,-71.075025,2015-01-18 23:30:16.681
690109,1425273,Private room,,South Boston,47,5.0,1,1.0,117.0,1,42.34186,-71.05528,2015-01-18 23:35:17.858
693353,25188,Entire home/apt,,Back Bay,10,4.5,2,1.0,369.0,3,42.346867,-71.078999,2015-01-18 22:35:27.102
705900,508268,Entire home/apt,,Back Bay,5,4.5,4,1.0,283.0,3,42.348631,-71.090077,2015-01-18 22:37:40.002
705919,508268,Entire home/apt,,South End,20,5.0,3,1.0,216.0,3,42.343129,-71.081141,2015-01-18 22:51:50.420
708802,3648427,Entire home/apt,,Charlestown,129,5.0,4,1.0,185.0,2,42.37755,-71.062805,2015-01-18 23:38:58.530
713627,3581975,Entire home/apt,,Jamaica Plain,1,4.0,2,1.0,154.0,3,42.309574,-71.106292,2015-01-18 23:15:40.568
715181,1426114,Private room,,Jamaica Plain,24,5.0,2,1.0,80.0,3,42.311837,-71.106383,2015-01-18 23:26:28.191
716245,3690995,Entire home/apt,,Brighton,48,4.5,5,2.0,123.0,2,42.34502,-71.168142,2015-01-18 23:49:33.828
716512,25188,Entire home/apt,,Fenway,0,,4,2.0,406.0,4,42.344011,-71.098815,2015-01-18 23:56:34.666
721979,25188,Entire home/apt,,Downtown,3,4.5,4,2.0,437.0,3,42.352452,-71.062251,2015-01-18 22:02:38.083
728238,2139546,Private room,,Jamaica Plain,38,4.5,2,1.0,68.0,1,42.309632,-71.116218,2015-01-18 23:26:40.478
