room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1071144,25188.0,Entire home/apt,,South End,1,4.5,2.0,,269.0,3.0,42.341797,-71.078195,2015-12-14 04:53:20.379641
8762067,34280525.0,Private room,,Dorchester,0,,2.0,1.0,88.0,1.0,42.31984,-71.041821,2015-12-14 04:52:39.187964
5064995,13435932.0,Entire home/apt,,Beacon Hill,7,4.5,4.0,2.0,108.0,,42.360789,-71.067109,2015-12-14 04:52:31.180010
8036024,42431392.0,Entire home/apt,,North End,29,5.0,3.0,1.0,150.0,1.0,42.363456,-71.057207,2015-12-14 04:52:10.919676
6677469,34949685.0,Entire home/apt,,Back Bay,13,5.0,4.0,2.0,245.0,2.0,42.345069,-71.07884,2015-12-14 04:52:09.444856
9370280,304016.0,Entire home/apt,,South End,0,,,2.0,306.0,1.0,42.346259,-71.077175,2015-12-14 04:51:58.084643
749247,3920014.0,Private room,,Jamaica Plain,47,5.0,2.0,1.0,80.0,1.0,42.313431,-71.105718,2015-12-14 04:51:42.506981
8801250,19280995.0,Private room,,Jamaica Plain,0,,2.0,1.0,40.0,1.0,42.311618,-71.103853,2015-12-14 04:51:30.719664
1051482,5291968.0,Entire home/apt,,East Boston,18,4.5,,2.0,200.0,2.0,42.381542,-71.038062,2015-12-14 04:51:26.341757
8518237,44851947.0,Entire home/apt,,Brighton,8,5.0,2.0,1.0,169.0,2.0,42.340999,-71.159945,2015-12-14 04:51:15.947929
5026613,20060949.0,Private room,,South Boston,30,5.0,2.0,1.0,105.0,1.0,42.337503,-71.047781,2015-12-14 04:50:54.298534
5659866,280497.0,Entire home/apt,,Beacon Hill,2,5.0,4.0,2.0,200.0,1.0,42.357816,-71.066659,2015-12-14 04:50:44.006273
1881298,1920539.0,Private room,,Jamaica Plain,123,4.5,2.0,1.0,85.0,2.0,42.300264,-71.111807,2015-12-14 04:50:36.387313
8807327,34355633.0,Private room,,Brighton,0,,2.0,1.0,100.0,1.0,42.349774,-71.156912,2015-12-14 04:50:00.021661
744191,25188.0,Entire home/apt,,Fenway,2,4.5,2.0,1.0,255.0,3.0,42.344892,-71.098693,2015-12-14 04:49:42.732360
1529321,8139434.0,Private room,,Allston,49,4.5,2.0,1.0,80.0,1.0,42.35528,-71.134499,2015-12-14 04:49:23.482718
3897979,8139434.0,Private room,,Allston,16,5.0,2.0,1.0,115.0,1.0,42.351786,-71.136677,2015-12-14 04:49:11.268199
1081386,2871556.0,Private room,,South Boston,64,4.5,2.0,1.0,80.0,2.0,42.33071,-71.069879,2015-12-14 04:49:09.276782
8184007,30283594.0,Entire home/apt,,Fenway,0,,5.0,2.0,169.0,3.0,42.344442,-71.10191,2015-12-14 04:49:00.356518
26160,46575.0,Private room,,Jamaica Plain,103,5.0,3.0,1.0,84.0,3.0,42.3195,-71.112318,2015-12-14 04:48:42.613321
6200741,32156083.0,Private room,,South End,17,4.0,2.0,1.0,70.0,4.0,42.338388,-71.068923,2015-12-14 04:48:37.247772
2698996,13812113.0,Private room,,Jamaica Plain,104,5.0,2.0,1.0,75.0,2.0,42.31568,-71.115201,2015-12-14 04:48:35.341588
8129715,892781.0,Private room,,South End,3,5.0,3.0,1.0,199.0,2.0,42.34316,-71.071283,2015-12-14 04:48:08.791938
1321150,1900941.0,Entire home/apt,,Jamaica Plain,7,4.5,4.0,2.0,150.0,2.0,42.322246,-71.112935,2015-12-14 04:48:00.522466
8188894,43195276.0,Entire home/apt,,Back Bay,0,,2.0,1.0,400.0,5.0,42.352869,-71.083138,2015-12-14 04:47:50.988823
9136630,47584294.0,Private room,,Brighton,4,5.0,2.0,1.0,80.0,1.0,42.33704,-71.149025,2015-12-14 04:47:27.892466
381187,1912147.0,Entire home/apt,,Jamaica Plain,12,5.0,,3.0,450.0,2.0,42.314174,-71.115415,2015-12-14 04:47:20.339115
5582163,28943553.0,Entire home/apt,,South End,23,5.0,2.0,1.0,110.0,1.0,42.34312,-71.07585,2015-12-14 04:47:12.611785
8231382,23777641.0,Entire home/apt,,East Boston,2,4.0,4.0,0.0,99.0,3.0,42.376717,-71.03655,2015-12-14 04:47:07.709314
9868322,47328881.0,Private room,,Fenway,0,,4.0,1.0,80.0,1.0,42.344537,-71.087204,2015-12-14 04:46:48.235656
8302844,1846434.0,Entire home/apt,,Downtown,15,4.5,4.0,0.0,145.0,2.0,42.361094,-71.062441,2015-12-14 04:46:47.320480
7092874,2100288.0,Entire home/apt,,Beacon Hill,1,4.0,4.0,2.0,260.0,5.0,42.355697,-71.073166,2015-12-14 04:46:42.578199
9392060,48715355.0,Entire home/apt,,North End,0,,4.0,2.0,180.0,1.0,42.36582,-71.054348,2015-12-14 04:46:41.308344
431434,980059.0,Entire home/apt,,South Boston,7,4.5,4.0,2.0,200.0,2.0,42.335331,-71.05168,2015-12-14 04:46:04.426365
8336364,18807764.0,Entire home/apt,,Jamaica Plain,0,,4.0,2.0,180.0,3.0,42.311995,-71.110451,2015-12-14 04:46:00.719097
2931165,11631886.0,Private room,,Mattapan,50,4.5,2.0,1.0,69.0,1.0,42.279504,-71.093775,2015-12-14 04:45:59.370304
3244362,13325723.0,Private room,,South End,17,5.0,2.0,1.0,239.0,1.0,42.345783,-71.07516,2015-12-14 04:45:51.536323
9841140,32532791.0,Entire home/apt,,Downtown,0,,,2.0,425.0,3.0,42.362884,-71.056535,2015-12-14 04:45:29.359524
2247190,9419684.0,Entire home/apt,,Back Bay,12,4.5,5.0,2.0,350.0,3.0,42.344899,-71.079087,2015-12-14 04:45:09.271225
7264674,6055747.0,Entire home/apt,,Back Bay,8,4.5,3.0,1.0,200.0,,42.350649,-71.083755,2015-12-14 04:45:06.892056
6314998,6331373.0,Private room,,East Boston,19,4.5,3.0,1.0,70.0,1.0,42.384529,-71.004437,2015-12-14 04:45:04.724383
8238078,30489899.0,Private room,,Allston,2,3.5,1.0,1.0,95.0,3.0,42.354522,-71.138728,2015-12-14 04:45:02.679893
496022,1956464.0,Private room,,Jamaica Plain,11,5.0,2.0,1.0,125.0,4.0,42.3092,-71.118365,2015-12-14 04:45:01.108700
2821921,25188.0,Entire home/apt,,Downtown,3,5.0,2.0,1.0,269.0,7.0,42.351195,-71.063718,2015-12-14 04:44:58.814311
9367782,46639947.0,Entire home/apt,,South Boston Waterfront,0,,3.0,1.0,299.0,1.0,42.345687,-71.051072,2015-12-14 04:44:57.280912
7585431,4061992.0,Entire home/apt,,Back Bay,9,4.0,2.0,0.0,199.0,3.0,42.34965,-71.08894,2015-12-14 04:44:55.464023
8597118,19688680.0,Private room,,Fenway,0,,1.0,1.0,60.0,1.0,42.342236,-71.096397,2015-12-14 04:44:53.897815
8015793,962698.0,Entire home/apt,,Roxbury,1,5.0,4.0,2.0,200.0,4.0,42.325753,-71.097898,2015-12-14 04:44:37.384428
6602217,24584716.0,Entire home/apt,,Jamaica Plain,16,4.5,5.0,1.0,130.0,1.0,42.323096,-71.108514,2015-12-14 04:44:28.292511
9463606,45369382.0,Private room,,Allston,3,4.5,2.0,1.0,59.0,1.0,42.351015,-71.125857,2015-12-14 04:44:22.224118
4261781,17814164.0,Entire home/apt,,South Boston,5,4.0,2.0,2.0,160.0,1.0,42.337648,-71.045008,2015-12-14 04:44:20.255767
4283698,333210.0,Entire home/apt,,Roslindale,36,4.5,4.0,1.0,110.0,1.0,42.289671,-71.137286,2015-12-14 04:44:18.347456
5616179,24361937.0,Private room,,East Boston,19,4.5,2.0,1.0,115.0,2.0,42.36696,-71.032778,2015-12-14 04:44:15.793656
5744742,17406884.0,Entire home/apt,,East Boston,16,5.0,,2.0,125.0,1.0,42.369754,-71.039926,2015-12-14 04:44:05.991244
950046,5153431.0,Entire home/apt,,Jamaica Plain,5,4.5,,3.0,250.0,4.0,42.311853,-71.109263,2015-12-14 05:27:04.116967
4773887,10859317.0,Entire home/apt,,Allston,0,,,1.0,75.0,3.0,42.351635,-71.125768,2015-12-14 05:26:58.239684
4607307,23873896.0,Private room,,South Boston,0,,2.0,1.0,99.0,1.0,42.33046,-71.042914,2015-12-14 05:26:56.330801
9093286,25409040.0,Shared room,,Brighton,0,,1.0,1.0,101.0,1.0,42.338018,-71.169141,2015-12-14 05:26:52.068463
613719,970426.0,Entire home/apt,,Beacon Hill,12,4.5,4.0,1.0,180.0,7.0,42.358973,-71.067036,2015-12-14 05:26:36.431337
8902304,12243051.0,Entire home/apt,,South End,0,,4.0,2.0,119.0,2.0,42.346614,-71.063604,2015-12-14 05:26:29.907005
8687859,30436412.0,Entire home/apt,,Allston,11,5.0,2.0,1.0,90.0,1.0,42.350192,-71.131314,2015-12-14 05:26:27.854702
8328203,5610150.0,Private room,,Brighton,2,5.0,2.0,1.0,55.0,1.0,42.345481,-71.164617,2015-12-14 05:25:54.027738
3897963,8139434.0,Private room,,Allston,36,5.0,2.0,1.0,105.0,1.0,42.349964,-71.14371,2015-12-14 05:25:50.821408
5153080,2594165.0,Private room,,South End,29,5.0,2.0,1.0,130.0,1.0,42.34163,-71.073886,2015-12-14 05:25:34.376155
5991427,25806655.0,Private room,,Dorchester,11,3.5,2.0,1.0,75.0,1.0,42.292951,-71.073173,2015-12-14 05:25:27.134276
6702963,2527889.0,Private room,,Brighton,1,5.0,2.0,1.0,100.0,2.0,42.352656,-71.161621,2015-12-14 05:25:25.262130
2420123,7739162.0,Entire home/apt,,Downtown,4,4.0,2.0,1.0,100.0,1.0,42.357795,-71.062079,2015-12-14 05:24:53.173585
7528746,8892809.0,Entire home/apt,,Brighton,12,4.0,,2.0,60.0,1.0,42.34695,-71.17095,2015-12-14 05:24:31.322479
6939162,16379445.0,Entire home/apt,,Jamaica Plain,10,5.0,4.0,1.0,130.0,1.0,42.313033,-71.112024,2015-12-14 05:24:22.036560
3303860,16442921.0,Private room,,Dorchester,4,3.0,2.0,1.0,65.0,3.0,42.313392,-71.056652,2015-12-14 05:24:13.726942
218259,25188.0,Entire home/apt,,Downtown,5,4.5,3.0,1.0,329.0,3.0,42.352746,-71.063009,2015-12-14 05:24:03.695700
7755144,29806038.0,Entire home/apt,,South End,9,5.0,3.0,1.0,225.0,2.0,42.339477,-71.07938,2015-12-14 05:24:01.413194
1264063,3003724.0,Entire home/apt,,Hyde Park,31,5.0,4.0,2.0,200.0,3.0,42.255529,-71.126703,2015-12-14 05:24:00.054779
4177233,21674032.0,Private room,,Dorchester,41,4.5,2.0,1.0,74.0,2.0,42.318251,-71.057889,2015-12-14 05:23:57.008996
554720,2727109.0,Entire home/apt,,Jamaica Plain,91,5.0,,2.0,240.0,3.0,42.318569,-71.114154,2015-12-14 05:23:50.350592
6400348,28090138.0,Private room,,Beacon Hill,2,5.0,2.0,1.0,200.0,3.0,42.356747,-71.070143,2015-12-14 05:23:42.241000
9282662,13622079.0,Entire home/apt,,South Boston,1,5.0,,2.0,249.0,2.0,42.330618,-71.039139,2015-12-14 05:23:34.479481
6213822,4962900.0,Entire home/apt,,Back Bay,4,5.0,,2.0,349.0,,42.345881,-71.078624,2015-12-14 05:23:26.144881
9352045,43009413.0,Private room,,Dorchester,0,,1.0,1.0,100.0,1.0,42.32081,-71.047237,2015-12-14 05:23:02.350566
2549840,814298.0,Entire home/apt,,South End,25,4.5,,2.0,417.0,3.0,42.33711,-71.077131,2015-12-14 05:22:33.033295
6298680,30283594.0,Entire home/apt,,South Boston Waterfront,2,4.5,3.0,1.0,129.0,3.0,42.348845,-71.039201,2015-12-14 05:22:00.568965
8325544,30283594.0,Entire home/apt,,Fenway,0,,5.0,2.0,169.0,3.0,42.345352,-71.10203,2015-12-14 05:21:53.312408
2776143,324630.0,Entire home/apt,,Beacon Hill,169,4.0,4.0,0.0,99.0,1.0,42.360873,-71.066672,2015-12-14 05:21:45.990995
6142396,31862615.0,Shared room,,East Boston,56,4.5,1.0,1.0,53.0,1.0,42.368663,-71.03493,2015-12-14 05:21:43.014855
8335838,30283594.0,Entire home/apt,,Fenway,0,,5.0,2.0,169.0,3.0,42.344883,-71.101397,2015-12-14 05:21:35.910828
8390558,8114037.0,Entire home/apt,,Fenway,1,4.0,3.0,1.0,170.0,1.0,42.342555,-71.096798,2015-12-14 05:21:34.877917
8189821,7723209.0,Private room,,Charlestown,2,5.0,2.0,1.0,200.0,1.0,42.375883,-71.059737,2015-12-14 05:21:24.608647
8052617,21184200.0,Entire home/apt,,South Boston,19,4.5,,2.0,175.0,1.0,42.339232,-71.047869,2015-12-14 05:20:58.366178
7549896,39568178.0,Private room,,Chinatown,0,,2.0,1.0,79.0,7.0,42.34799,-71.064152,2015-12-14 05:20:54.579868
4635390,5521363.0,Entire home/apt,,Beacon Hill,9,4.5,2.0,1.0,199.0,2.0,42.359843,-71.069037,2015-12-14 05:20:47.830371
1636735,6846812.0,Entire home/apt,,Back Bay,15,4.5,5.0,2.0,450.0,2.0,42.347926,-71.08462,2015-12-14 05:20:44.335204
8970779,46878954.0,Private room,,East Boston,1,5.0,2.0,1.0,95.0,1.0,42.369023,-71.041545,2015-12-14 05:20:40.752496
5317935,95959.0,Entire home/apt,,Roxbury,3,5.0,,3.0,350.0,2.0,42.324796,-71.093413,2015-12-14 05:20:38.903380
4670285,24158689.0,Private room,,Brighton,7,4.0,2.0,1.0,65.0,2.0,42.349161,-71.16348,2015-12-14 05:20:37.099800
7712020,40513827.0,Entire home/apt,,Beacon Hill,4,5.0,2.0,1.0,200.0,7.0,42.355678,-71.068884,2015-12-14 05:20:33.305723
4105704,21299112.0,Entire home/apt,,Jamaica Plain,73,5.0,2.0,1.0,120.0,,42.302364,-71.11491,2015-12-14 05:20:28.659406
4150640,20857768.0,Entire home/apt,,North End,9,5.0,2.0,0.0,139.0,4.0,42.367395,-71.052401,2015-12-14 05:20:24.187442
