room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4479140,23181076.0,Entire home/apt,,Fenway,3,5.0,3.0,1.0,190.0,,42.345983,-71.089717,2015-11-21 19:18:47.677788
4461901,22348222.0,Private room,,South End,1,5.0,2.0,1.0,120.0,7.0,42.344677,-71.077623,2015-11-24 09:28:32.451656
5445126,28243100.0,Entire home/apt,,Beacon Hill,5,5.0,2.0,1.0,175.0,1.0,42.35692,-71.070565,2015-11-21 17:30:38.107331
7582651,39761134.0,Entire home/apt,,North End,3,5.0,4.0,2.0,220.0,2.0,42.36493,-71.056451,2015-11-24 03:17:03.671896
8970955,4776690.0,Entire home/apt,,South Boston,3,4.5,3.0,1.0,95.0,1.0,42.339974,-71.052614,2015-11-23 03:11:04.308804
3052935,886871.0,Private room,,Dorchester,12,4.0,2.0,1.0,70.0,2.0,42.318687,-71.054843,2015-11-21 15:07:02.350760
3521944,17735272.0,Entire home/apt,,West Roxbury,4,4.5,4.0,1.0,119.0,1.0,42.295156,-71.157238,2015-11-22 15:55:04.434309
1949996,8829183.0,Entire home/apt,,Jamaica Plain,20,5.0,4.0,1.0,110.0,2.0,42.307816,-71.116745,2015-11-23 02:07:27.508134
8716590,21184200.0,Entire home/apt,,Back Bay,4,4.0,,3.0,269.0,2.0,42.348841,-71.087722,2015-11-24 08:01:05.958693
4744278,24380118.0,Entire home/apt,,North End,10,5.0,4.0,1.0,340.0,3.0,42.364399,-71.056311,2015-11-23 06:52:35.649430
8392652,20525378.0,Private room,,Jamaica Plain,7,3.0,2.0,1.0,60.0,1.0,42.312471,-71.098809,2015-11-22 03:09:15.351218
4021522,25188.0,Entire home/apt,,Chinatown,5,5.0,4.0,2.0,329.0,7.0,42.350724,-71.062531,2015-11-23 02:11:17.700793
6925085,31804748.0,Entire home/apt,,Downtown,27,5.0,4.0,1.0,195.0,1.0,42.354029,-71.058407,2015-11-23 08:12:34.877095
